Period,Data_value,Magnitude
2022.03,2397.228,6
2022.06,2644.566,6
2022.09,2860.326,6
2022.12,2918.481,6
2023.03,2721.605,6
2023.06,2939.936,6
2023.09,3054.529,6
2023.12,3031.782,6
2016.06,65.087,6
2016.09,66.088,6
2016.12,72.872,6
2017.03,69.398,6
2017.06,74.397,6
2017.09,75.9,6
2017.12,81.895,6
2018.03,74.725,6
2018.06,79.656,6
2018.09,81.839,6
2018.12,89.402,6
2019.03,81.395,6
2019.06,86.854,6
2019.09,81.939,6
2019.12,91.781,6
2020.03,78.472,6
2020.06,79.002,6
2020.09,88.719,6
2020.12,93.38,6
2021.03,88.814,6
2021.06,98.222,6
2021.09,95.306,6
2021.12,101.688,6
2022.03,93.715,6
2022.06,95.614,6
2022.09,94.923,6
2022.12,99.338,6
2023.03,91.408,6
2023.06,95.25,6
2023.09,92.528,6
2023.12,96.436,6
2016.06,248.614,6
2016.09,262.537,6
2016.12,275.79,6
2017.03,282.589,6
2017.06,267.714,6
2017.09,286.859,6
2017.12,335.184,6
2018.03,317.094,6
2018.06,295.189,6
2018.09,318.822,6
2018.12,362.161,6
2019.03,361.866,6
2019.06,322.223,6
2019.09,329.301,6
2019.12,389.322,6
2020.03,356.854,6
2020.06,340.58,6
2020.09,357.416,6
2020.12,401.85,6
2021.03,385.068,6
2021.06,369.6,6
2021.09,385.306,6
2021.12,419.618,6
2022.03,416.205,6
2022.06,396.84,6
2022.09,411.695,6
2022.12,436.481,6
2023.03,451.609,6
2023.06,423.813,6
2023.09,449.925,6
2023.12,495.013,6
2016.06,313.701,6
2016.09,328.625,6
2016.12,348.662,6
2017.03,351.987,6
2017.06,342.111,6
2017.09,362.759,6
2017.12,417.079,6
2018.03,391.819,6
2018.06,374.845,6
2018.09,400.661,6
2018.12,451.563,6
2019.03,443.261,6
2019.06,409.077,6
2019.09,411.24,6
2019.12,481.103,6
2020.03,435.326,6
2020.06,419.583,6
2020.09,446.135,6
2020.12,495.23,6
2021.03,473.882,6
2021.06,467.822,6
2021.09,480.612,6
2021.12,521.307,6
2022.03,509.92,6
2022.06,492.454,6
2022.09,506.619,6
2022.12,535.819,6
2023.03,543.017,6
2023.06,519.062,6
2023.09,542.452,6
2023.12,591.45,6
2016.06,142.381,6
2016.09,139.121,6
2016.12,130.689,6
2017.03,150.517,6
2017.06,153.039,6
2017.09,155.55,6
2017.12,152.894,6
2018.03,142.389,6
2018.06,158.069,6
2018.09,145.363,6
2018.12,146.51,6
2019.03,152.792,6
2019.06,158.622,6
2019.09,150.089,6
2019.12,159.021,6
2020.03,148.941,6
2020.06,143.966,6
2020.09,127.264,6
2020.12,143.061,6
2021.03,145.806,6
2021.06,144.914,6
2021.09,153.799,6
2021.12,165.566,6
2022.03,166.655,6
2022.06,176.322,6
2022.09,169.713,6
2022.12,179.528,6
2023.03,182.146,6
2023.06,196.422,6
2023.09,185.53,6
2023.12,191.876,6
2016.06,142.381,6
2016.09,139.121,6
2016.12,130.689,6
2017.03,150.517,6
2017.06,153.039,6
2017.09,155.55,6
2017.12,152.894,6
2018.03,142.389,6
2018.06,158.069,6
2018.09,145.363,6
2018.12,146.51,6
2019.03,152.792,6
2019.06,158.622,6
2019.09,150.089,6
2019.12,159.021,6
2020.03,148.941,6
2020.06,143.966,6
2020.09,127.264,6
2020.12,143.061,6
2021.03,145.806,6
2021.06,144.914,6
2021.09,153.799,6
2021.12,165.566,6
2022.03,166.655,6
2022.06,176.322,6
2022.09,169.713,6
2022.12,179.528,6
2023.03,182.146,6
2023.06,196.422,6
2023.09,185.53,6
2023.12,191.876,6
2016.06,1231.999,6
2016.09,1146.566,6
2016.12,1280.539,6
2017.03,1267.637,6
2017.06,1267.142,6
2017.09,1214.018,6
2017.12,1379.011,6
2018.03,1361.223,6
2018.06,1396.91,6
2018.09,1275.631,6
2018.12,1434.883,6
2019.03,1447.347,6
2019.06,1442.753,6
2019.09,1359.074,6
2019.12,1521.569,6
2020.03,1526.376,6
2020.06,1530.021,6
2020.09,1485.653,6
2020.12,1569.155,6
2021.03,1601.536,6
2021.06,1563.681,6
2021.09,1514.64,6
2021.12,1648.954,6
2022.03,1667.007,6
2022.06,1682.439,6
2022.09,1663.599,6
2022.12,1792.085,6
2023.03,1813.334,6
2023.06,1864.416,6
2023.09,1815.142,6
2023.12,1915.657,6
2016.06,109.105,6
2016.09,106.847,6
2016.12,108.161,6
2017.03,104.175,6
2017.06,112.105,6
2017.09,107.964,6
2017.12,111.917,6
2018.03,101.647,6
2018.06,108.899,6
2018.09,105.575,6
2018.12,112.867,6
2019.03,98.716,6
2019.06,106.266,6
2019.09,106.947,6
2019.12,111.357,6
2020.03,97.357,6
2020.06,90.484,6
2020.09,102.967,6
2020.12,106.003,6
2021.03,103.256,6
2021.06,110.962,6
2021.09,107.397,6
2021.12,117.523,6
2022.03,114.397,6
2022.06,125.015,6
2022.09,122.511,6
2022.12,128.479,6
2023.03,121.94,6
2023.06,131.183,6
2023.09,127.179,6
2023.12,129.552,6
2016.06,332.454,6
2016.09,329.833,6
2016.12,349.092,6
2017.03,327.663,6
2017.06,362.315,6
2017.09,361.297,6
2017.12,385.619,6
2018.03,362.077,6
2018.06,363.638,6
2018.09,364.857,6
2018.12,385.118,6
2019.03,343.71,6
2019.06,377.165,6
2019.09,372.477,6
2019.12,409.763,6
2020.03,376.389,6
2020.06,362.556,6
2020.09,381.753,6
2020.12,389.337,6
2021.03,382.368,6
2021.06,408.05,6
2021.09,426.112,6
2021.12,432.132,6
2022.03,418.116,6
2022.06,440.984,6
2022.09,440.155,6
2022.12,439.589,6
2023.03,416.557,6
2023.06,448.978,6
2023.09,442.624,6
2023.12,446.935,6
2016.06,100.652,6
2016.09,102.908,6
2016.12,105.161,6
2017.03,97.681,6
2017.06,101.903,6
2017.09,103.819,6
2017.12,107.175,6
2018.03,98.39,6
2018.06,103.348,6
2018.09,103.386,6
2018.12,108.533,6
2019.03,97.114,6
2019.06,99.474,6
2019.09,101.353,6
2019.12,105.93,6
2020.03,94.349,6
2020.06,81.997,6
2020.09,95.521,6
2020.12,96.913,6
2021.03,88.999,6
2021.06,99.912,6
2021.09,95.533,6
2021.12,99.318,6
2022.03,91.508,6
2022.06,96.02,6
2022.09,99.083,6
2022.12,102.179,6
2023.03,93.472,6
2023.06,99.958,6
2023.09,99.337,6
2023.12,103.57,6
2016.06,381.104,6
2016.09,374.113,6
2016.12,390.568,6
2017.03,377.765,6
2017.06,398.07,6
2017.09,395.611,6
2017.12,409.117,6
2018.03,392.216,6
2018.06,420.064,6
2018.09,406.156,6
2018.12,430.868,6
2019.03,403.571,6
2019.06,423.161,6
2019.09,422.033,6
2019.12,447.733,6
2020.03,407.599,6
2020.06,421.515,6
2020.09,422.079,6
2020.12,431.821,6
2021.03,421.091,6
2021.06,432.534,6
2021.09,422.049,6
2021.12,440.639,6
2022.03,427.587,6
2022.06,428.13,6
2022.09,426.902,6
2022.12,436.753,6
2023.03,422.702,6
2023.06,446.268,6
2023.09,421.277,6
2023.12,445.067,6
2016.06,150.902,6
2016.09,154.818,6
2016.12,158.299,6
2017.03,145.449,6
2017.06,155.7,6
2017.09,152.883,6
2017.12,159.175,6
2018.03,149.102,6
2018.06,160.154,6
2018.09,165.534,6
2018.12,172.46,6
2019.03,164.262,6
2019.06,166.538,6
2019.09,167.71,6
2019.12,177.242,6
2020.03,165.1,6
2020.06,157.729,6
2020.09,178.2,6
2020.12,183.198,6
2021.03,170.882,6
2021.06,188.696,6
2021.09,173.377,6
2021.12,201.206,6
2022.03,194.294,6
2022.06,194.873,6
2022.09,205.142,6
2022.12,196.013,6
2023.03,183.547,6
2023.06,206.819,6
2023.09,212.294,6
2023.12,208.775,6
2016.06,443.17,6
2016.09,435.995,6
2016.12,475.632,6
2017.03,432.501,6
2017.06,468.699,6
2017.09,475.158,6
2017.12,508.674,6
2018.03,467.519,6
2018.06,502.443,6
2018.09,505.984,6
2018.12,546.334,6
2019.03,491.905,6
2019.06,514.115,6
2019.09,528.659,6
2019.12,569.374,6
2020.03,508.024,6
2020.06,485.023,6
2020.09,539.855,6
2020.12,551.148,6
2021.03,522.382,6
2021.06,548.331,6
2021.09,549.267,6
2021.12,598.961,6
2022.03,572.016,6
2022.06,615.663,6
2022.09,632.911,6
2022.12,651.529,6
2023.03,615.706,6
2023.06,645.713,6
2023.09,650.096,6
2023.12,678.362,6
2016.06,653.573,6
2016.09,650.691,6
2016.12,657.659,6
2017.03,650.317,6
2017.06,686.509,6
2017.09,691.183,6
2017.12,718.184,6
2018.03,678.146,6
2018.06,719.19,6
2018.09,716.143,6
2018.12,747.04,6
2019.03,715.783,6
2019.06,725.904,6
2019.09,750.996,6
2019.12,768.5,6
2020.03,727.117,6
2020.06,699.457,6
2020.09,829.357,6
2020.12,762.046,6
2021.03,754.423,6
2021.06,782.51,6
2021.09,822.546,6
2021.12,843.466,6
2022.03,861.21,6
2022.06,897.241,6
2022.09,891.736,6
2022.12,928.674,6
2023.03,932.329,6
2023.06,963.954,6
2023.09,967.576,6
2023.12,988.466,6
2016.06,108.497,6
2016.09,108.378,6
2016.12,117.519,6
2017.03,105.828,6
2017.06,114.651,6
2017.09,116.592,6
2017.12,123.867,6
2018.03,111.134,6
2018.06,115.599,6
2018.09,118.599,6
2018.12,130.171,6
2019.03,113.905,6
2019.06,120.155,6
2019.09,122.816,6
2019.12,137.001,6
2020.03,118.103,6
2020.06,109.673,6
2020.09,123.994,6
2020.12,131.074,6
2021.03,125.575,6
2021.06,135.883,6
2021.09,137.265,6
2021.12,150.686,6
2022.03,140.894,6
2022.06,147.362,6
2022.09,150.642,6
2022.12,158.862,6
2023.03,147.121,6
2023.06,152.276,6
2023.09,153.196,6
2023.12,161.748,6
2016.06,3511.456,6
2016.09,3410.149,6
2016.12,3642.63,6
2017.03,3509.016,6
2017.06,3667.094,6
2017.09,3618.525,6
2017.12,3902.739,6
2018.03,3721.454,6
2018.06,3890.245,6
2018.09,3761.865,6
2018.12,4068.274,6
2019.03,3876.313,6
2019.06,3975.531,6
2019.09,3932.065,6
2019.12,4248.469,6
2020.03,4020.414,6
2020.06,3938.455,6
2020.09,4159.379,6
2020.12,4220.696,6
2021.03,4170.511,6
2021.06,4270.559,6
2021.09,4248.185,6
2021.12,4532.886,6
2022.03,4487.029,6
2022.06,4627.727,6
2022.09,4632.681,6
2022.12,4834.163,6
2023.03,4746.708,6
2023.06,4959.566,6
2023.09,4888.722,6
2023.12,5078.131,6
2016.06,339.706,6
2016.09,338.307,6
2016.12,349.008,6
2017.03,338.04,6
2017.06,363.317,6
2017.09,372.894,6
2017.12,385.77,6
2018.03,377.696,6
2018.06,395.927,6
2018.09,403.969,6
2018.12,414.314,6
2019.03,392.792,6
2019.06,419.414,6
2019.09,426.688,6
2019.12,420.872,6
2020.03,422.806,6
2020.06,442.471,6
2020.09,451.874,6
2020.12,451.507,6
2021.03,450.151,6
2021.06,480.733,6
2021.09,491.275,6
2021.12,475.956,6
2022.03,486.232,6
2022.06,511.44,6
2022.09,535.979,6
2022.12,543.196,6
2023.03,548.344,6
2023.06,570.696,6
2023.09,595.724,6
2023.12,591.189,6
2016.06,339.706,6
2016.09,338.307,6
2016.12,349.008,6
2017.03,338.04,6
2017.06,363.317,6
2017.09,372.894,6
2017.12,385.77,6
2018.03,377.696,6
2018.06,395.927,6
2018.09,403.969,6
2018.12,414.314,6
2019.03,392.792,6
2019.06,419.414,6
2019.09,426.688,6
2019.12,420.872,6
2020.03,422.806,6
2020.06,442.471,6
2020.09,451.874,6
2020.12,451.507,6
2021.03,450.151,6
2021.06,480.733,6
2021.09,491.275,6
2021.12,475.956,6
2022.03,486.232,6
2022.06,511.44,6
2022.09,535.979,6
2022.12,543.196,6
2023.03,548.344,6
2023.06,570.696,6
2023.09,595.724,6
2023.12,591.189,6
2016.06,2264.698,6
2016.09,2298.437,6
2016.12,2401.097,6
2017.03,2339.208,6
2017.06,2479.539,6
2017.09,2512.243,6
2017.12,2680.307,6
2018.03,2542.268,6
2018.06,2723.649,6
2018.09,2759.432,6
2018.12,2910.545,6
2019.03,2781.06,6
2019.06,2913.895,6
2019.09,2938.744,6
2019.12,3211.099,6
2020.03,2891.283,6
2020.06,2878.555,6
2020.09,3219.169,6
2020.12,3322.937,6
2021.03,3198.565,6
2021.06,3461.838,6
2021.09,3488.807,6
2021.12,3831.603,6
2022.03,3672.083,6
2022.06,3883.855,6
2022.09,4006.381,6
2022.12,4148.094,6
2023.03,4080.369,6
2023.06,4297.21,6
2023.09,4375.918,6
2023.12,4473.149,6
2016.06,2264.698,6
2016.09,2298.437,6
2016.12,2401.097,6
2017.03,2339.208,6
2017.06,2479.539,6
2017.09,2512.243,6
2017.12,2680.307,6
2018.03,2542.268,6
2018.06,2723.649,6
2018.09,2759.432,6
2018.12,2910.545,6
2019.03,2781.06,6
2019.06,2913.895,6
2019.09,2938.744,6
2019.12,3211.099,6
2020.03,2891.283,6
2020.06,2878.555,6
2020.09,3219.169,6
2020.12,3322.937,6
2021.03,3198.565,6
2021.06,3461.838,6
2021.09,3488.807,6
2021.12,3831.603,6
2022.03,3672.083,6
2022.06,3883.855,6
2022.09,4006.381,6
2022.12,4148.094,6
2023.03,4080.369,6
2023.06,4297.21,6
2023.09,4375.918,6
2023.12,4473.149,6
2016.06,1704.261,6
2016.09,1706.375,6
2016.12,1719.845,6
2017.03,1716.412,6
2017.06,1779.658,6
2017.09,1774.633,6
2017.12,1848.144,6
2018.03,1845.884,6
2018.06,1862.974,6
2018.09,1866.714,6
2018.12,1944.065,6
2019.03,1897.311,6
2019.06,1945.52,6
2019.09,1959.007,6
2019.12,2069.68,6
2020.03,1954.248,6
2020.06,1887.656,6
2020.09,2011.819,6
2020.12,2068.061,6
2021.03,2066.254,6
2021.06,2135.622,6
2021.09,2165.344,6
2021.12,2270.065,6
2022.03,2275.987,6
2022.06,2366.207,6
2022.09,2394.919,6
2022.12,2448.755,6
2023.03,2442.526,6
2023.06,2502.027,6
2023.09,2510.879,6
2023.12,2551.267,6
2016.06,1704.261,6
2016.09,1706.375,6
2016.12,1719.845,6
2017.03,1716.412,6
2017.06,1779.658,6
2017.09,1774.633,6
2017.12,1848.144,6
2018.03,1845.884,6
2018.06,1862.974,6
2018.09,1866.714,6
2018.12,1944.065,6
2019.03,1897.311,6
2019.06,1945.52,6
2019.09,1959.007,6
2019.12,2069.68,6
2020.03,1954.248,6
2020.06,1887.656,6
2020.09,2011.819,6
2020.12,2068.061,6
2021.03,2066.254,6
2021.06,2135.622,6
2021.09,2165.344,6
2021.12,2270.065,6
2022.03,2275.987,6
2022.06,2366.207,6
2022.09,2394.919,6
2022.12,2448.755,6
2023.03,2442.526,6
2023.06,2502.027,6
2023.09,2510.879,6
2023.12,2551.267,6
2017.09,1882.515,6
2017.12,2060.134,6
2018.03,1960.426,6
2018.06,1996.087,6
2018.09,2012.014,6
2018.12,2173.654,6
2019.03,2049.539,6
2019.06,2069.57,6
2019.09,2120.963,6
2019.12,2319.336,6
2020.03,2168.148,6
2020.06,2066.283,6
2020.09,2202.074,6
2020.12,2363.2,6
2021.03,2309.573,6
2021.06,2367.963,6
2021.09,2340.034,6
2021.12,2575.792,6
2022.03,2499.751,6
2022.06,2524.022,6
2022.09,2542.517,6
2022.12,2769.887,6
2023.03,2624.533,6
2023.06,2670.666,6
2023.09,2680.456,6
2023.12,2818.705,6
2017.09,998.124,6
2017.12,1105.161,6
2018.03,1102.098,6
2018.06,1089.275,6
2018.09,1079.577,6
2018.12,1189.767,6
2019.03,1193.793,6
2019.06,1141.62,6
2019.09,1144.429,6
2019.12,1304.668,6
2020.03,1232.08,6
2020.06,1067.606,6
2020.09,1145.779,6
2020.12,1217.132,6
2021.03,1220.95,6
2021.06,1306.662,6
2021.09,1242.254,6
2021.12,1300.421,6
2022.03,1312.919,6
2022.06,1332.741,6
2022.09,1367.495,6
2022.12,1465.651,6
2023.03,1526.961,6
2023.06,1514.284,6
2023.09,1525.408,6
2023.12,1617.99,6
2017.09,2880.639,6
2017.12,3165.295,6
2018.03,3062.524,6
2018.06,3085.362,6
2018.09,3091.591,6
2018.12,3363.421,6
2019.03,3243.332,6
2019.06,3211.19,6
2019.09,3265.392,6
2019.12,3624.004,6
2020.03,3400.228,6
2020.06,3133.889,6
2020.09,3347.853,6
2020.12,3580.332,6
2021.03,3530.523,6
2021.06,3674.625,6
2021.09,3582.288,6
2021.12,3876.213,6
2022.03,3812.67,6
2022.06,3856.763,6
2022.09,3910.012,6
2022.12,4235.538,6
2023.03,4151.494,6
2023.06,4184.949,6
2023.09,4205.864,6
2023.12,4436.695,6
2016.06,1465.427,6
2016.09,1486.313,6
2016.12,1445.394,6
2017.03,1490.771,6
2017.06,1527.571,6
2017.09,1511.814,6
2017.12,1594.955,6
2018.03,1562.703,6
2018.06,1608.97,6
2018.09,1592.463,6
2018.12,1677.59,6
2019.03,1647.491,6
2019.06,1769.703,6
2019.09,1655.835,6
2019.12,1759.185,6
2020.03,1623.642,6
2020.06,1463.575,6
2020.09,1467.271,6
2020.12,1551.396,6
2021.03,1501.232,6
2021.06,1621.483,6
2021.09,1587.923,6
2021.12,1694.377,6
2022.03,1691.006,6
2022.06,1836.333,6
2022.09,1869.536,6
2022.12,2006.501,6
2023.03,1944.485,6
2023.06,2108.111,6
2023.09,2112.507,6
2023.12,2167.504,6
2016.06,1465.427,6
2016.09,1486.313,6
2016.12,1445.394,6
2017.03,1490.771,6
2017.06,1527.571,6
2017.09,1511.814,6
2017.12,1594.955,6
2018.03,1562.703,6
2018.06,1608.97,6
2018.09,1592.463,6
2018.12,1677.59,6
2019.03,1647.491,6
2019.06,1769.703,6
2019.09,1655.835,6
2019.12,1759.185,6
2020.03,1623.642,6
2020.06,1463.575,6
2020.09,1467.271,6
2020.12,1551.396,6
2021.03,1501.232,6
2021.06,1621.483,6
2021.09,1587.923,6
2021.12,1694.377,6
2022.03,1691.006,6
2022.06,1836.333,6
2022.09,1869.536,6
2022.12,2006.501,6
2023.03,1944.485,6
2023.06,2108.111,6
2023.09,2112.507,6
2023.12,2167.504,6
2016.06,585.728,6
2016.09,585.659,6
2016.12,567.839,6
2017.03,560.076,6
2017.06,577.719,6
2017.09,602.321,6
2017.12,597.808,6
2018.03,549.52,6
2018.06,593.402,6
2018.09,583.364,6
2018.12,585.406,6
2019.03,551.998,6
2019.06,618.862,6
2019.09,614.985,6
2019.12,631.179,6
2020.03,607.37,6
2020.06,614.328,6
2020.09,620.229,6
2020.12,624.921,6
2021.03,598.91,6
2021.06,631.574,6
2021.09,657.29,6
2021.12,666.81,6
2022.03,628.524,6
2022.06,703.43,6
2022.09,711.126,6
2022.12,688.216,6
2023.03,697.332,6
2023.06,699.989,6
2023.09,735.884,6
2023.12,742.055,6
2016.06,585.728,6
2016.09,585.659,6
2016.12,567.839,6
2017.03,560.076,6
2017.06,577.719,6
2017.09,602.321,6
2017.12,597.808,6
2018.03,549.52,6
2018.06,593.402,6
2018.09,583.364,6
2018.12,585.406,6
2019.03,551.998,6
2019.06,618.862,6
2019.09,614.985,6
2019.12,631.179,6
2020.03,607.37,6
2020.06,614.328,6
2020.09,620.229,6
2020.12,624.921,6
2021.03,598.91,6
2021.06,631.574,6
2021.09,657.29,6
2021.12,666.81,6
2022.03,628.524,6
2022.06,703.43,6
2022.09,711.126,6
2022.12,688.216,6
2023.03,697.332,6
2023.06,699.989,6
2023.09,735.884,6
2023.12,742.055,6
2016.06,365.66,6
2016.09,414.725,6
2016.12,419.046,6
2017.03,430,6
2017.06,427.633,6
2017.09,420.884,6
2017.12,477.419,6
2018.03,465.544,6
2018.06,473.554,6
2018.09,471.04,6
2018.12,506.118,6
2019.03,485.525,6
2019.06,500.7,6
2019.09,501.514,6
2019.12,536.451,6
2020.03,511.784,6
2020.06,462.51,6
2020.09,502.941,6
2020.12,514.218,6
2021.03,522.948,6
2021.06,536.649,6
2021.09,548.936,6
2021.12,560.221,6
2022.03,655.419,6
2022.06,576.412,6
2022.09,591.422,6
2022.12,619.233,6
2023.03,596.688,6
2023.06,611.53,6
2023.09,614.784,6
2023.12,635.364,6
2016.06,365.66,6
2016.09,414.725,6
2016.12,419.046,6
2017.03,430,6
2017.06,427.633,6
2017.09,420.884,6
2017.12,477.419,6
2018.03,465.544,6
2018.06,473.554,6
2018.09,471.04,6
2018.12,506.118,6
2019.03,485.525,6
2019.06,500.7,6
2019.09,501.514,6
2019.12,536.451,6
2020.03,511.784,6
2020.06,462.51,6
2020.09,502.941,6
2020.12,514.218,6
2021.03,522.948,6
2021.06,536.649,6
2021.09,548.936,6
2021.12,560.221,6
2022.03,655.419,6
2022.06,576.412,6
2022.09,591.422,6
2022.12,619.233,6
2023.03,596.688,6
2023.06,611.53,6
2023.09,614.784,6
2023.12,635.364,6
2016.06,2727.571,6
2016.09,2777.688,6
2016.12,2841.521,6
2017.03,2839.823,6
2017.06,2959.113,6
2017.09,2960.085,6
2017.12,3130.792,6
2018.03,3101.242,6
2018.06,3241.45,6
2018.09,3298.364,6
2018.12,3430.35,6
2019.03,3279.177,6
2019.06,3440.097,6
2019.09,3437.586,6
2019.12,3699.784,6
2020.03,3453.535,6
2020.06,3443.466,6
2020.09,3667.13,6
2020.12,3772.025,6
2021.03,3759.112,6
2021.06,3967.413,6
2021.09,4048.726,6
2021.12,4258.867,6
2022.03,4247.051,6
2022.06,4427.144,6
2022.09,4572.705,6
2022.12,4667.285,6
2023.03,4695.713,6
2023.06,4790.849,6
2023.09,4806.696,6
2023.12,4932.693,6
2016.06,1019.302,6
2016.09,916.284,6
2016.12,989.697,6
2017.03,997.972,6
2017.06,1075.146,6
2017.09,1028.167,6
2017.12,1087.366,6
2018.03,1054.875,6
2018.06,1181.745,6
2018.09,1082.856,6
2018.12,1118.599,6
2019.03,1071.749,6
2019.06,1184.455,6
2019.09,1107.799,6
2019.12,1219.811,6
2020.03,1098.207,6
2020.06,1168.338,6
2020.09,1089.883,6
2020.12,1118.973,6
2021.03,1090.125,6
2021.06,1290.78,6
2021.09,1209.973,6
2021.12,1275.96,6
2022.03,1274.311,6
2022.06,1445.436,6
2022.09,1367.555,6
2022.12,1407.259,6
2023.03,1429.495,6
2023.06,1615.056,6
2023.09,1496.565,6
2023.12,1525.591,6
2016.06,3746.873,6
2016.09,3693.972,6
2016.12,3831.218,6
2017.03,3837.795,6
2017.06,4034.259,6
2017.09,3988.252,6
2017.12,4218.158,6
2018.03,4156.117,6
2018.06,4423.195,6
2018.09,4381.22,6
2018.12,4548.949,6
2019.03,4350.926,6
2019.06,4624.552,6
2019.09,4545.385,6
2019.12,4919.595,6
2020.03,4551.742,6
2020.06,4611.804,6
2020.09,4757.013,6
2020.12,4890.997,6
2021.03,4849.237,6
2021.06,5258.193,6
2021.09,5258.699,6
2021.12,5534.828,6
2022.03,5521.362,6
2022.06,5872.579,6
2022.09,5940.26,6
2022.12,6074.544,6
2023.03,6125.208,6
2023.06,6405.905,6
2023.09,6303.261,6
2023.12,6458.285,6
2016.06,287.789,6
2016.09,277.51,6
2016.12,288.452,6
2017.03,271.776,6
2017.06,293.222,6
2017.09,297.711,6
2017.12,303.636,6
2018.03,291.346,6
2018.06,316.418,6
2018.09,319.914,6
2018.12,341.139,6
2019.03,310.763,6
2019.06,331.755,6
2019.09,350.96,6
2019.12,361.879,6
2020.03,334.186,6
2020.06,328.049,6
2020.09,354.766,6
2020.12,364.295,6
2021.03,356.864,6
2021.06,374.03,6
2021.09,376.662,6
2021.12,379.252,6
2022.03,365.252,6
2022.06,375.054,6
2022.09,394.774,6
2022.12,403.061,6
2023.03,402.133,6
2023.06,428.679,6
2023.09,448.093,6
2023.12,448.17,6
2016.06,287.789,6
2016.09,277.51,6
2016.12,288.452,6
2017.03,271.776,6
2017.06,293.222,6
2017.09,297.711,6
2017.12,303.636,6
2018.03,291.346,6
2018.06,316.418,6
2018.09,319.914,6
2018.12,341.139,6
2019.03,310.763,6
2019.06,331.755,6
2019.09,350.96,6
2019.12,361.879,6
2020.03,334.186,6
2020.06,328.049,6
2020.09,354.766,6
2020.12,364.295,6
2021.03,356.864,6
2021.06,374.03,6
2021.09,376.662,6
2021.12,379.252,6
2022.03,365.252,6
2022.06,375.054,6
2022.09,394.774,6
2022.12,403.061,6
2023.03,402.133,6
2023.06,428.679,6
2023.09,448.093,6
2023.12,448.17,6
2016.06,1110.395,6
2016.09,1092.93,6
2016.12,1133.475,6
2017.03,1125.701,6
2017.06,1164.388,6
2017.09,1203.509,6
2017.12,1236.324,6
2018.03,1225.851,6
2018.06,1283.227,6
2018.09,1319.114,6
2018.12,1389.138,6
2019.03,1328.08,6
2019.06,1386.626,6
2019.09,1412.246,6
2019.12,1513.591,6
2020.03,1409.986,6
2020.06,1425.643,6
2020.09,1554.786,6
2020.12,1576.166,6
2021.03,1589.705,6
2021.06,1665.867,6
2021.09,1700.265,6
2021.12,1797.007,6
2022.03,1755.275,6
2022.06,1842.661,6
2022.09,1843.464,6
2022.12,1898.954,6
2023.03,1914.048,6
2023.06,1996.623,6
2023.09,2080.804,6
2023.12,2108.036,6
2016.06,1110.395,6
2016.09,1092.93,6
2016.12,1133.475,6
2017.03,1125.701,6
2017.06,1164.388,6
2017.09,1203.509,6
2017.12,1236.324,6
2018.03,1225.851,6
2018.06,1283.227,6
2018.09,1319.114,6
2018.12,1389.138,6
2019.03,1328.08,6
2019.06,1386.626,6
2019.09,1412.246,6
2019.12,1513.591,6
2020.03,1409.986,6
2020.06,1425.643,6
2020.09,1554.786,6
2020.12,1576.166,6
2021.03,1589.705,6
2021.06,1665.867,6
2021.09,1700.265,6
2021.12,1797.007,6
2022.03,1755.275,6
2022.06,1842.661,6
2022.09,1843.464,6
2022.12,1898.954,6
2023.03,1914.048,6
2023.06,1996.623,6
2023.09,2080.804,6
2023.12,2108.036,6
2016.06,212.253,6
2016.09,229.148,6
2016.12,236.607,6
2017.03,226.131,6
2017.06,225.956,6
2017.09,238.498,6
2017.12,265.367,6
2018.03,233.579,6
2018.06,262.946,6
2018.09,256.954,6
2018.12,261.24,6
2019.03,252.591,6
2019.06,235.091,6
2019.09,258.554,6
2019.12,265.295,6
2020.03,242.156,6
2020.06,224.629,6
2020.09,225.973,6
2020.12,259.497,6
2021.03,230.691,6
2021.06,249.209,6
2021.09,266.739,6
2021.12,246.949,6
2022.03,221.661,6
2022.06,252.412,6
2022.09,286.359,6
2022.12,290.073,6
2023.03,285.558,6
2023.06,299.154,6
2023.09,327.187,6
2023.12,329.979,6
2016.06,543.971,6
2016.09,555.555,6
2016.12,576.009,6
2017.03,572.088,6
2017.06,602.769,6
2017.09,589.218,6
2017.12,621.571,6
2018.03,600.876,6
2018.06,616.361,6
2018.09,630.25,6
2018.12,660.894,6
2019.03,625.673,6
2019.06,640.613,6
2019.09,662.181,6
2019.12,718.3,6
2020.03,659.362,6
2020.06,630.329,6
2020.09,702.893,6
2020.12,720.563,6
2021.03,711.075,6
2021.06,744.623,6
2021.09,750.217,6
2021.12,792.713,6
2022.03,779.173,6
2022.06,801.125,6
2022.09,833.773,6
2022.12,845.662,6
2023.03,837.342,6
2023.06,872.858,6
2023.09,884.402,6
2023.12,931.507,6
2016.06,756.224,6
2016.09,784.703,6
2016.12,812.616,6
2017.03,798.219,6
2017.06,828.725,6
2017.09,827.716,6
2017.12,886.938,6
2018.03,834.455,6
2018.06,879.307,6
2018.09,887.204,6
2018.12,922.134,6
2019.03,878.264,6
2019.06,875.704,6
2019.09,920.735,6
2019.12,983.595,6
2020.03,901.518,6
2020.06,854.958,6
2020.09,928.866,6
2020.12,980.06,6
2021.03,941.766,6
2021.06,993.832,6
2021.09,1016.956,6
2021.12,1039.662,6
2022.03,1000.833,6
2022.06,1053.536,6
